epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2491.55,1.09789,1.18076,1.09394,0.51489,0.51064,0.50541,0.32339,1.48255,1.6567,1.08475,0.000140058,0.000140058,0.000140058
66,2529.74,1.11787,1.19769,1.09046,0.50403,0.50827,0.49607,0.3217,1.46941,1.66125,1.07882,0.000133411,0.000133411,0.000133411
67,2568.41,1.08912,1.16198,1.07958,0.47371,0.53971,0.51526,0.32914,1.45334,1.60246,1.07375,0.000126869,0.000126869,0.000126869
68,2606.11,1.09578,1.17554,1.08775,0.48867,0.54058,0.50945,0.33217,1.4576,1.61223,1.07775,0.00012044,0.00012044,0.00012044
69,2643.17,1.04516,1.13093,1.07153,0.50843,0.49959,0.50625,0.32132,1.52432,1.6655,1.09544,0.000114128,0.000114128,0.000114128
70,2680.74,1.06719,1.08983,1.07586,0.54608,0.53318,0.50224,0.33271,1.45812,1.63201,1.07325,0.000107942,0.000107942,0.000107942
71,2719.6,1.07459,1.11689,1.06338,0.54764,0.49097,0.50037,0.32701,1.4771,1.62683,1.08649,0.000101886,0.000101886,0.000101886
72,2757.96,1.08632,1.11151,1.05997,0.57109,0.55213,0.53241,0.33735,1.47612,1.55938,1.08675,9.59668e-05,9.59668e-05,9.59668e-05
73,2795.81,1.0514,1.10186,1.06414,0.4933,0.55416,0.52869,0.34892,1.44763,1.59357,1.06788,9.01902e-05,9.01902e-05,9.01902e-05
74,2837.55,1.05242,1.10492,1.06968,0.47547,0.54549,0.50951,0.33747,1.4529,1.58571,1.06828,8.45617e-05,8.45617e-05,8.45617e-05
75,2875.41,1.04889,1.07356,1.06741,0.51436,0.58536,0.54213,0.35269,1.45004,1.59387,1.05537,7.9087e-05,7.9087e-05,7.9087e-05
76,2913.98,1.03282,1.06095,1.05636,0.61095,0.5266,0.52542,0.34409,1.46451,1.57853,1.07488,7.37715e-05,7.37715e-05,7.37715e-05
77,2952.34,1.0604,1.07906,1.06549,0.51189,0.53106,0.50792,0.33584,1.47125,1.55891,1.07474,6.86204e-05,6.86204e-05,6.86204e-05
78,2991.69,1.02324,1.0313,1.05985,0.49425,0.56128,0.51427,0.33273,1.48014,1.58655,1.0847,6.36388e-05,6.36388e-05,6.36388e-05
79,3029.6,1.02379,1.05734,1.05582,0.48448,0.52855,0.50619,0.33306,1.4705,1.60746,1.08769,5.88317e-05,5.88317e-05,5.88317e-05
80,3065.72,1.02301,1.04004,1.05776,0.50163,0.52568,0.50844,0.34234,1.44335,1.55896,1.06625,5.42037e-05,5.42037e-05,5.42037e-05
81,3105.83,1.03778,1.06016,1.05253,0.58705,0.51492,0.51309,0.34639,1.44399,1.53903,1.06225,4.97594e-05,4.97594e-05,4.97594e-05
82,3143.82,1.01533,1.03739,1.04123,0.60376,0.49494,0.5125,0.34106,1.47159,1.58817,1.07742,4.55033e-05,4.55033e-05,4.55033e-05
83,3183.75,0.98955,1.00888,1.05825,0.5703,0.56503,0.52673,0.35008,1.45447,1.57138,1.07202,4.14395e-05,4.14395e-05,4.14395e-05
84,3223.14,1.01558,1.01537,1.04453,0.57417,0.54219,0.52005,0.34409,1.45521,1.5382,1.075,3.7572e-05,3.7572e-05,3.7572e-05
85,3262.01,0.99722,0.97829,1.04201,0.56568,0.54873,0.51691,0.34772,1.44993,1.53757,1.07077,3.39046e-05,3.39046e-05,3.39046e-05
86,3300.8,1.00499,0.98223,1.02906,0.59629,0.53892,0.52126,0.34655,1.45276,1.53523,1.06736,3.0441e-05,3.0441e-05,3.0441e-05
87,3340.52,0.9945,0.9855,1.0373,0.59856,0.51735,0.52377,0.34867,1.45858,1.54858,1.0741,2.71846e-05,2.71846e-05,2.71846e-05
88,3379.38,0.98036,0.96038,1.02598,0.56085,0.54408,0.5165,0.34889,1.44017,1.54603,1.0706,2.41387e-05,2.41387e-05,2.41387e-05
89,3415.81,0.97957,0.98983,1.04387,0.56389,0.53886,0.51577,0.34339,1.46966,1.55484,1.07776,2.13061e-05,2.13061e-05,2.13061e-05
90,3454.81,1.02343,1.0345,1.06752,0.60868,0.52409,0.52613,0.34699,1.45451,1.55678,1.05852,1.86897e-05,1.86897e-05,1.86897e-05
91,3503.17,1.0188,0.95648,1.05243,0.56628,0.51937,0.49792,0.3259,1.50131,1.61109,1.09119,1.62921e-05,1.62921e-05,1.62921e-05
92,3542.47,0.99149,0.88749,1.02281,0.57581,0.51407,0.50585,0.33134,1.50251,1.6022,1.09264,1.41156e-05,1.41156e-05,1.41156e-05
93,3578.89,1.00545,0.90619,1.02035,0.56994,0.51589,0.50754,0.33708,1.48374,1.58941,1.08642,1.21624e-05,1.21624e-05,1.21624e-05
94,3620.21,0.97679,0.85491,1.03782,0.57474,0.51981,0.50901,0.33512,1.49651,1.58918,1.08595,1.04345e-05,1.04345e-05,1.04345e-05
95,3660.87,0.949,0.83047,1.0089,0.58086,0.52998,0.50983,0.33875,1.4723,1.57173,1.07303,8.93348e-06,8.93348e-06,8.93348e-06
96,3701.53,0.99854,0.89058,1.02227,0.61219,0.51102,0.5129,0.33675,1.46534,1.57583,1.07087,7.66087e-06,7.66087e-06,7.66087e-06
97,3740.63,0.97299,0.83363,1.01009,0.59565,0.52618,0.51544,0.33914,1.46996,1.58503,1.07298,6.61793e-06,6.61793e-06,6.61793e-06
98,3778.37,0.97151,0.87061,1.01202,0.59532,0.51745,0.51451,0.33907,1.4651,1.57151,1.06848,5.80569e-06,5.80569e-06,5.80569e-06
99,3816.14,0.94123,0.82549,1.01326,0.58901,0.5172,0.51114,0.33915,1.45901,1.56423,1.06416,5.22494e-06,5.22494e-06,5.22494e-06
100,3854.58,0.94379,0.81261,1.01627,0.5919,0.52628,0.51217,0.33857,1.46253,1.57204,1.06849,4.87626e-06,4.87626e-06,4.87626e-06
