epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,7370.45,1.95516,2.48199,1.8141,0.40121,0.37835,0.28864,0.14615,2.18802,2.89136,1.74316,0.000226243,0.000226243,0.000226243
55,7484.23,1.9399,2.47154,1.79939,0.4142,0.35071,0.29701,0.14229,2.26515,3.04751,1.79339,0.00022153,0.00022153,0.00022153
56,7599.59,1.93057,2.41351,1.78431,0.43435,0.37945,0.31665,0.16081,2.17981,2.76504,1.71489,0.000216818,0.000216818,0.000216818
57,7714.75,1.94324,2.41827,1.79995,0.38398,0.38953,0.29823,0.15372,2.16425,2.82496,1.73912,0.000212106,0.000212106,0.000212106
58,7829.52,1.90789,2.34363,1.7692,0.46528,0.37275,0.31456,0.16431,2.13681,2.78539,1.68639,0.000207393,0.000207393,0.000207393
59,7946.37,1.88423,2.34685,1.74431,0.43004,0.40684,0.31684,0.16615,2.12992,2.7479,1.70675,0.000202681,0.000202681,0.000202681
60,8061.67,1.90106,2.37727,1.77935,0.53788,0.37267,0.36456,0.17312,2.16782,2.6946,1.72356,0.000197968,0.000197968,0.000197968
61,8176.39,1.90364,2.37617,1.75044,0.43003,0.39107,0.32629,0.16655,2.15491,2.89059,1.71054,0.000193256,0.000193256,0.000193256
62,8291.67,1.88575,2.33245,1.70735,0.41663,0.39774,0.32017,0.15629,2.18169,2.98941,1.70233,0.000188544,0.000188544,0.000188544
63,8407.3,1.86433,2.31413,1.71988,0.47769,0.34462,0.31782,0.15948,2.16901,2.88745,1.7152,0.000183831,0.000183831,0.000183831
64,8521.44,1.86312,2.30057,1.71987,0.47059,0.36621,0.3196,0.16723,2.16161,2.70572,1.71072,0.000179119,0.000179119,0.000179119
65,8635.03,1.85435,2.29824,1.7387,0.44976,0.35845,0.31006,0.15595,2.10651,3.04207,1.66116,0.000174406,0.000174406,0.000174406
66,8748.97,1.86655,2.31809,1.72748,0.43372,0.41372,0.32566,0.16892,2.18335,2.73146,1.68422,0.000169694,0.000169694,0.000169694
67,8864.09,1.85085,2.28271,1.72528,0.49292,0.37086,0.34738,0.18367,2.13827,2.56296,1.69416,0.000164982,0.000164982,0.000164982
68,8979.45,1.87125,2.33233,1.73531,0.43646,0.35379,0.32297,0.16743,2.13238,2.70631,1.69079,0.000160269,0.000160269,0.000160269
69,9093.68,1.84075,2.24983,1.71154,0.50535,0.37808,0.34111,0.18172,2.10008,2.67344,1.66007,0.000155557,0.000155557,0.000155557
70,9208.15,1.79418,2.24056,1.69265,0.45616,0.41253,0.36327,0.18731,2.07591,2.58031,1.67166,0.000150844,0.000150844,0.000150844
71,9322.58,1.8159,2.23122,1.67946,0.41787,0.4657,0.37837,0.18901,2.11898,2.65136,1.68295,0.000146132,0.000146132,0.000146132
72,9438.47,1.81405,2.22425,1.68418,0.43648,0.41145,0.35228,0.17792,2.09952,2.82967,1.65778,0.00014142,0.00014142,0.00014142
73,9553.73,1.85074,2.24885,1.70191,0.54692,0.36356,0.35324,0.18175,2.07231,2.64056,1.61751,0.000136707,0.000136707,0.000136707
74,9668.77,1.81227,2.20994,1.69987,0.4912,0.40229,0.3626,0.18283,2.13224,2.63023,1.66082,0.000131995,0.000131995,0.000131995
75,9783.03,1.82875,2.23087,1.6668,0.67041,0.35211,0.36192,0.18248,2.1248,2.64658,1.64463,0.000127282,0.000127282,0.000127282
76,9898.44,1.78221,2.20294,1.67448,0.42351,0.37363,0.32967,0.17412,2.1186,2.69541,1.63103,0.00012257,0.00012257,0.00012257
77,10012.9,1.78518,2.18448,1.66492,0.57523,0.34709,0.36089,0.19039,2.06803,2.47032,1.6127,0.000117858,0.000117858,0.000117858
78,10129.5,1.80046,2.18279,1.67269,0.54485,0.36641,0.34753,0.18864,2.08803,2.53087,1.60251,0.000113145,0.000113145,0.000113145
79,10245.9,1.78612,2.15952,1.64408,0.53889,0.37539,0.35529,0.18809,2.07013,2.60912,1.63402,0.000108433,0.000108433,0.000108433
80,10361.9,1.7721,2.19181,1.66446,0.50566,0.38092,0.35147,0.18284,2.08069,2.69141,1.64277,0.00010372,0.00010372,0.00010372
