epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
125,4484.58,1.16692,0.96684,0.00677,0.66437,0.55158,0.58097,0.4018,1.74993,2.00817,0.01273,0.000153642,0.000153642,0.000153642
126,4519.66,1.16557,0.90189,0.00679,0.67418,0.53946,0.58725,0.40132,1.75811,2.00441,0.01224,0.000150212,0.000150212,0.000150212
127,4556.38,1.17395,0.93686,0.00694,0.63917,0.56546,0.58765,0.39985,1.76316,1.98621,0.01243,0.000146804,0.000146804,0.000146804
128,4592.21,1.1737,0.95885,0.00691,0.57754,0.57703,0.57673,0.39048,1.75276,2.05495,0.0127,0.000143419,0.000143419,0.000143419
129,4628.23,1.23732,1.00104,0.00649,0.59561,0.59383,0.59652,0.40346,1.74647,1.92742,0.0126,0.000140058,0.000140058,0.000140058
130,4665.41,1.19123,0.98273,0.00682,0.60952,0.59142,0.61957,0.42489,1.71209,1.9532,0.01191,0.000136722,0.000136722,0.000136722
131,4703.41,1.16602,0.9596,0.00656,0.6067,0.59051,0.58974,0.4033,1.75842,2.03936,0.01272,0.000133411,0.000133411,0.000133411
132,4741.76,1.14419,0.96197,0.00638,0.80297,0.49412,0.59312,0.39699,1.75076,2.06873,0.01256,0.000130126,0.000130126,0.000130126
133,4779.81,1.15595,0.91354,0.00661,0.59928,0.57707,0.59432,0.41335,1.73277,2.01477,0.01223,0.000126869,0.000126869,0.000126869
134,4818.21,1.15523,0.92497,0.00653,0.73697,0.51627,0.59023,0.39453,1.73599,2.06803,0.01236,0.00012364,0.00012364,0.00012364
135,4854.18,1.17546,0.94111,0.0064,0.60547,0.56325,0.58552,0.38824,1.77017,2.04043,0.01324,0.00012044,0.00012044,0.00012044
136,4890.25,1.18503,0.97581,0.00644,0.57057,0.57192,0.56698,0.37906,1.75672,2.05446,0.01243,0.000117269,0.000117269,0.000117269
137,4925.73,1.16907,0.95132,0.00653,0.59747,0.587,0.58297,0.39492,1.74438,1.95275,0.0123,0.000114128,0.000114128,0.000114128
138,4960.71,1.14018,0.92634,0.00629,0.69221,0.54464,0.5873,0.40188,1.73627,1.97415,0.01181,0.000111019,0.000111019,0.000111019
139,4997,1.1455,0.88259,0.00646,0.69553,0.55342,0.58612,0.39588,1.71411,2.04793,0.01207,0.000107942,0.000107942,0.000107942
140,5033.6,1.15515,0.93517,0.00684,0.60645,0.58991,0.58312,0.39807,1.73497,2.02229,0.0119,0.000104897,0.000104897,0.000104897
141,5069.16,1.14205,0.89267,0.00624,0.55907,0.60251,0.58561,0.39785,1.71344,2.04745,0.01191,0.000101886,0.000101886,0.000101886
142,5104.5,1.12215,0.88721,0.00608,0.56193,0.6125,0.58408,0.39506,1.73889,2.02913,0.01177,9.8909e-05,9.8909e-05,9.8909e-05
143,5140.48,1.16105,0.9111,0.00678,0.73798,0.53368,0.58922,0.40172,1.73414,2.00899,0.0119,9.59668e-05,9.59668e-05,9.59668e-05
144,5176.12,1.15772,0.87571,0.00617,0.58831,0.59995,0.57956,0.38831,1.75171,2.00324,0.01188,9.30603e-05,9.30603e-05,9.30603e-05
